Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
50211,6,15/02/2018 10:04:31,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.5454545455,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22727.2727272727,22727.2727272727,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,31088,63948,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 08:29:16,2353,1,1,34,139,34,34,34.0,0.0,139,139,139.0,0.0,73523.161920952,849.9787505312,2353.0,0.0,2353,2353,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,424.9893752656,424.9893752656,34,139,69.0,60.6217782649,3675.0,0,0,0,0,0,0,0,0,1,103.5,34.0,139.0,0,0,0,0,0,0,1,34,1,139,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:38:56,834,1,1,41,98,41,41,41.0,0.0,98,98,98.0,0.0,166666.666666667,2398.0815347722,834.0,0.0,834,834,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1199.0407673861,1199.0407673861,41,98,60.0,32.9089653438,1083.0,0,0,0,0,0,0,0,0,1,90.0,41.0,98.0,0,0,0,0,0,0,1,41,1,98,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 04:37:07,45541,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43.9164708724,45541.0,0.0,45541,45541,45541,45541.0,0.0,45541,45541,0,0.0,0.0,0,0,0,0,0,0,40,0,43.9164708724,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:21:20,372,1,1,35,67,35,35,35.0,0.0,67,67,67.0,0.0,274193.548387097,5376.3440860215,372.0,0.0,372,372,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2688.1720430108,2688.1720430108,35,67,45.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,68.5,35.0,67.0,0,0,0,0,0,0,1,35,1,67,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 08:47:40,54305003,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0368290192,54305003.0,0.0,54305003,54305003,54305003,54305003.0,0.0,54305003,54305003,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0368290192,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 09:23:02,731,1,1,51,79,51,51,51.0,0.0,79,79,79.0,0.0,177838.577291382,2735.9781121751,731.0,0.0,731,731,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1367.9890560876,1367.9890560876,51,79,60.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,90.5,51.0,79.0,0,0,0,0,0,0,1,51,1,79,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 01:50:49,45081,2,2,76,238,38,38,38.0,0.0,119,119,119.0,0.0,6965.2403451565,88.7291763714,15027.0,13019.1108375342,23366,25,23366,23366.0,0.0,23366,23366,25,25.0,0.0,25,25,0,0,0,0,16,16,44.3645881857,44.3645881857,38,119,70.4,44.3655271579,1968.3,0,0,0,0,0,0,0,0,1,88.0,38.0,119.0,0,0,0,0,0,0,2,76,2,238,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 03:20:22,117713927,11,9,875,357,517,0,79.5454545455,154.0430872427,146,0,39.6666666667,49.2341345004,10.466051311,0.1699034304,6195469.84210526,18506753.0651169,58878671,2,117713927,11771392.7,24742952.5817322,58889571,163,117635990,14704498.75,27193184.0596012,58901191,2,0,0,0,0,232,192,0.0934468867,0.0764565437,0,517,58.6666666667,115.7952215479,13408.5333333333,0,0,0,1,0,0,0,0,0,61.6,79.5454545455,39.6666666667,0,0,0,0,0,0,11,875,9,357,8192,119,6,20,105832.5,39568.988368418,133812,77853,58712113.5,235547.875414957,58878671,58545556,Benign
50122,6,15/02/2018 10:04:50,57,3,1,53,0,53,0,17.6666666667,30.5995642671,0,0,0.0,0.0,929824.561403509,70175.4385964912,19.0,31.192947921,55,0,2,1.0,1.4142135624,2,0,0,0.0,0.0,0,0,0,0,0,0,60,20,52631.5789473684,17543.8596491228,0,53,10.6,23.7023205615,561.8,0,0,0,0,1,0,0,0,0,13.25,17.6666666667,0.0,0,0,0,0,0,0,3,53,1,0,980,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 09:45:06,314,1,1,41,73,41,41,41.0,0.0,73,73,73.0,0.0,363057.324840764,6369.4267515924,314.0,0.0,314,314,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3184.7133757962,3184.7133757962,41,73,51.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,77.5,41.0,73.0,0,0,0,0,0,0,1,41,1,73,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51014,6,15/02/2018 01:45:07,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.6279069767,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.8139534884,23255.8139534884,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,29,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 09:30:28,5993866,10,7,1138,1581,677,0,113.8,209.617535314,1173,0,225.8571428571,430.0986044197,453.6304281744,2.8362329088,374616.625,903641.981766885,3597500,4,5993866,665985.111111111,1161869.02824624,3597500,4,5904075,984012.5,1402877.63589826,3730425,91817,0,0,0,0,212,152,1.6683722993,1.1678606095,0,1173,151.0555555556,304.9810933816,93013.4673202615,0,0,1,1,0,0,0,1,0,159.9411764706,113.8,225.8571428571,0,0,0,0,0,0,10,1138,7,1581,8192,62862,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51878,6,15/02/2018 02:19:29,0,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,inf,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,110,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
0,0,15/02/2018 03:44:20,112641474,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266331742,56320737.0,230.5168106668,56320900,56320574,112641474,56320737.0,230.5168106668,56320900,56320574,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0266331742,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56320737.0,230.5168106668,56320900,56320574,Benign
443,6,15/02/2018 02:54:23,5969486,8,6,349,3687,192,0,43.625,74.1387454131,1460,0,614.5,681.6426483136,676.1051118974,2.3452605467,459191.230769231,1532327.42988583,5557301,1,5969486,852783.714285714,2075256.76850823,5557301,37,248026,49605.2,74355.9122914917,166798,1,0,0,0,0,172,132,1.3401488838,1.0051116629,0,1460,269.0666666667,504.0261425571,254042.352380952,0,0,0,1,0,0,0,0,0,288.2857142857,43.625,614.5,0,0,0,0,0,0,8,349,6,3687,8192,946,3,20,412148.0,0.0,412148,412148,5557301.0,0.0,5557301,5557301,Benign
445,6,15/02/2018 08:31:31,771491,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,1027.87978084,14.2581054089,77149.1,100354.460595598,222927,66,771421,154284.2,88525.7432597999,223034,3517,771425,192856.25,30189.3949522565,222997,165870,0,0,0,0,132,112,7.7771484048,6.480957004,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:51:40,21021,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,5328.0053280053,95.1429522858,21021.0,0.0,21021,21021,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,47.5714761429,47.5714761429,48,64,53.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,80.0,48.0,64.0,0,0,0,0,0,0,1,48,1,64,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 09:31:42,5534961,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7226789855,1844987.0,3176938.89143181,5513379,29,5534961,2767480.5,3883286.89959994,5513379,21582,0,0.0,0.0,0,0,0,0,0,0,72,28,0.5420092391,0.1806697464,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,4380,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 09:22:28,82,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.243902439,82.0,0.0,82,82,82,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0,0,0,40,0,24390.243902439,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 01:55:47,943,1,1,32,76,32,32,32.0,0.0,76,76,76.0,0.0,114528.101802757,2120.8907741251,943.0,0.0,943,943,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1060.4453870626,1060.4453870626,32,76,46.6666666667,25.4034118443,645.3333333333,0,0,0,0,0,0,0,0,1,70.0,32.0,76.0,0,0,0,0,0,0,1,32,1,76,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 03:09:08,196,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,392857.142857143,15306.1224489796,98.0,114.5512985522,179,17,196,98.0,114.5512985522,179,17,0,0.0,0.0,0,0,1,0,0,0,60,0,15306.1224489796,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 11:53:29,1170873,9,7,1429,4696,1100,0,158.7777777778,360.5883309876,1460,0,670.8571428571,658.7221034122,5231.1395001849,13.6650174699,78058.2,149759.394798171,591003,0,1170873,146359.125,187282.706669003,591003,1472,881372,146895.333333333,270503.722780051,690545,0,0,0,0,0,192,152,7.6865723268,5.9784451431,0,1460,360.2941176471,548.5274337608,300882.345588235,0,0,0,1,0,0,0,0,0,382.8125,158.7777777778,670.8571428571,0,0,0,0,0,0,9,1429,7,4696,8192,1026,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:51:58,522,1,1,44,72,44,44,44.0,0.0,72,72,72.0,0.0,222222.222222222,3831.4176245211,522.0,0.0,522,522,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1915.7088122605,1915.7088122605,44,72,53.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,80.0,44.0,72.0,0,0,0,0,0,0,1,44,1,72,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 05:02:03,1065,1,1,31,47,31,31,31.0,0.0,47,47,47.0,0.0,73239.4366197183,1877.9342723005,1065.0,0.0,1065,1065,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,938.9671361502,938.9671361502,31,47,36.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,54.5,31.0,47.0,0,0,0,0,0,0,1,31,1,47,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 01:56:04,60410248,11,9,3288,4556,821,0,298.9090909091,352.8329504299,1460,0,506.2222222222,603.9734633611,129.8455189259,0.3310696556,3179486.73684211,13752489.8893125,59970021,1,60410248,6041024.8,18948806.7433704,59970021,354,368401,46050.125,40724.5091295068,101309,1,0,0,0,0,232,192,0.1820883106,0.148981345,0,1460,373.5238095238,475.5219888762,226121.161904762,0,0,0,1,0,0,0,0,0,392.2,298.9090909091,506.2222222222,0,0,0,0,0,0,11,3288,9,4556,8192,513,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 04:12:22,1151,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,66898.3492615117,2606.429192007,575.5,788.424061023,1133,18,1151,575.5,788.424061023,1133,18,0,0.0,0.0,0,0,1,0,0,0,60,0,2606.429192007,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51547,6,15/02/2018 01:13:46,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 09:30:24,1865,1,1,31,158,31,31,31.0,0.0,158,158,158.0,0.0,101340.482573727,1072.3860589812,1865.0,0.0,1865,1865,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,536.1930294906,536.1930294906,31,158,73.3333333333,73.3234841871,5376.3333333333,0,0,0,0,0,0,0,0,1,110.0,31.0,158.0,0,0,0,0,0,0,1,31,1,158,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 09:51:47,7877349,10,7,1138,1581,677,0,113.8,209.617535314,1173,0,225.8571428571,430.0986044197,345.1668829196,2.1580864324,492334.3125,1156510.08436962,4686517,4,7877349,875261.0,1479857.67978689,4686517,4,7747601,1291266.83333333,1881377.29116968,5013998,70539,0,0,0,0,212,152,1.2694626073,0.8886238251,0,1173,151.0555555556,304.9810933816,93013.4673202615,0,0,0,1,0,0,0,0,0,159.9411764706,113.8,225.8571428571,0,0,0,0,0,0,10,1138,7,1581,8192,62862,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 11:58:29,14,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.142857143,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,71428.5714285714,71428.5714285714,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,258,181,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 08:34:35,141,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14184.3971631206,141.0,0.0,141,141,141,141.0,0.0,141,141,0,0.0,0.0,0,0,0,0,0,0,40,0,14184.3971631206,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 05:15:08,2498560,9,9,1229,1874,677,0,136.5555555556,214.1209419412,1173,0,208.2222222222,381.2200079278,1241.9153432377,7.2041495902,146974.117647059,232039.533902868,953144,30,2498560,312320.0,387440.340934852,1201533,51,2311699,288962.375,276367.010493002,953144,114843,0,0,0,0,192,204,3.6020747951,3.6020747951,0,1173,163.3157894737,296.3367177594,87815.4502923977,0,0,1,1,0,0,0,1,1,172.3888888889,136.5555555556,208.2222222222,0,0,0,0,0,0,9,1229,9,1874,8192,62856,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 09:38:47,115576348,14,17,937,9658,191,0,66.9285714286,82.813473714,1460,0,568.1176470588,667.8224766314,91.6710052129,0.2682209685,3852544.93333333,14125880.8880942,57949025,0,115576348,8890488.30769231,20834173.2055191,57949025,27,115457758,7216109.875,19021098.9941197,58151471,0,0,0,0,0,292,352,0.1211320503,0.1470889182,0,1460,331.09375,546.7380902356,298922.539314516,0,0,0,1,0,0,0,0,1,341.7741935484,66.9285714286,568.1176470588,0,0,0,0,0,0,14,937,17,9658,8192,66,7,20,1969578.5,2496278.56352621,3734714,204443,55757903.5,3098713.74210728,57949025,53566782,Benign
80,6,15/02/2018 11:59:26,796,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,815326.633165829,8793.9698492462,132.6666666667,100.2789442838,286,0,463,231.5,150.6137443927,338,125,510,170.0,178.5385112518,356,0,0,0,0,0,72,92,3768.8442211055,5025.1256281407,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 10:40:35,489,1,1,37,85,37,37,37.0,0.0,85,85,85.0,0.0,249488.752556237,4089.9795501023,489.0,0.0,489,489,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2044.9897750511,2044.9897750511,37,85,53.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,79.5,37.0,85.0,0,0,0,0,0,0,1,37,1,85,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:04:23,1544,1,1,38,77,38,38,38.0,0.0,77,77,77.0,0.0,74481.8652849741,1295.3367875648,1544.0,0.0,1544,1544,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,647.6683937824,647.6683937824,38,77,51.0,22.5166604984,507.0,0,0,0,0,0,0,0,0,1,76.5,38.0,77.0,0,0,0,0,0,0,1,38,1,77,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 11:36:59,106621923,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.7287035238,0.1688208156,6271877.82352941,13405529.7887783,53256723,5,106621918,7615851.28571429,14496786.3047942,53256723,209,105608895,52804447.5,30837528.4754161,74609873,30999022,0,0,0,0,496,100,0.140684013,0.0281368026,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6143441.5,2353737.15014751,7807785,4479098,23583758.75,20677406.7980103,53256723,6647702,DoS attacks-Slowloris
51632,6,15/02/2018 10:15:48,308060,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0,3.2461208855,6.4922417711,308060.0,0.0,308060,308060,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,3.2461208855,3.2461208855,0,1,0.6666666667,0.5773502692,0.3333333333,0,0,0,0,1,0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,251,16340,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 12:24:54,4072937,9,11,1789,1618,661,0,198.7777777778,270.9436185712,1173,0,147.0909090909,350.7655782843,836.497102705,4.9104614189,214365.105263158,201922.594539727,580139,3,4072937,509117.125,449438.662193642,1398916,3,3824730,382473.0,178134.920142633,580139,1285,0,0,0,0,192,244,2.2097076385,2.7007537804,0,1173,162.2380952381,304.8368259843,92925.4904761905,0,0,1,1,0,0,0,1,1,170.35,198.7777777778,147.0909090909,0,0,0,0,0,0,9,1789,11,1618,8192,62872,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 04:20:25,85,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23529.4117647059,85.0,0.0,85,85,85,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0,0,0,40,0,23529.4117647059,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2238,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 09:39:42,16201211,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.123447562,16201211.0,0.0,16201211,16201211,16201211,16201211.0,0.0,16201211,16201211,0,0.0,0.0,0,0,0,0,0,0,64,0,0.123447562,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,16201211.0,0.0,16201211,16201211,DoS attacks-GoldenEye
53,17,15/02/2018 10:42:30,46848,1,1,29,115,29,29,29.0,0.0,115,115,115.0,0.0,3073.7704918033,42.6912568306,46848.0,0.0,46848,46848,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,21.3456284153,21.3456284153,29,115,57.6666666667,49.6521231503,2465.3333333333,0,0,0,0,0,0,0,0,1,86.5,29.0,115.0,0,0,0,0,0,0,1,29,1,115,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 04:12:57,90,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22222.2222222222,90.0,0.0,90,90,90,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0,0,0,40,0,22222.2222222222,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 03:28:06,2035,1,1,36,100,36,36,36.0,0.0,100,100,100.0,0.0,66830.4668304668,982.800982801,2035.0,0.0,2035,2035,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,491.4004914005,491.4004914005,36,100,57.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,86.0,36.0,100.0,0,0,0,0,0,0,1,36,1,100,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 02:18:08,2184,1,1,46,91,46,46,46.0,0.0,91,91,91.0,0.0,62728.9377289377,915.7509157509,2184.0,0.0,2184,2184,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,457.8754578755,457.8754578755,46,91,61.0,25.9807621135,675.0,0,0,0,0,0,0,0,0,1,91.5,46.0,91.0,0,0,0,0,0,0,1,46,1,91,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:10:18,1396,1,1,29,83,29,29,29.0,0.0,83,83,83.0,0.0,80229.2263610315,1432.664756447,1396.0,0.0,1396,1396,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,716.3323782235,716.3323782235,29,83,47.0,31.1769145362,972.0,0,0,0,0,0,0,0,0,1,70.5,29.0,83.0,0,0,0,0,0,0,1,29,1,83,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53466,6,15/02/2018 04:13:45,31,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.1290322581,31.0,0.0,31,31,31,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0,0,0,40,0,64516.1290322581,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 11:49:38,248,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,310483.870967742,12096.7741935484,124.0,147.0782104868,228,20,248,124.0,147.0782104868,228,20,0,0.0,0.0,0,0,1,0,0,0,60,0,12096.7741935484,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,64148,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 09:23:06,34379,3,4,437,859,437,0,145.6666666667,252.3020676359,859,0,214.75,429.5,37697.4315715989,203.6126705256,5729.8333333333,8414.9464030775,16607,50,17063,8531.5,11469.979097627,16642,421,17807,5935.6666666667,9671.6588201473,17098,50,0,0,0,0,72,92,87.2625730824,116.3500974432,0,859,162.0,320.4679614029,102699.714285714,0,0,0,1,0,0,0,0,1,185.1428571429,145.6666666667,214.75,0,0,0,0,0,0,3,437,4,859,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50078,6,15/02/2018 09:26:43,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,40927,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
